text,original_text,source,sentiment_score,positive_prob,neutral_prob,negative_prob,sentiment_label,created_at
"diwali muhurat trading 2025: top 5 stocks that may shine bright in samvat 2082 indian markets rose ahead of the muhurat trading session marking samvat 2082. sensex gained 411 points and nifty 50 added 133 points. experts recommend top stocks like paytm, adani green, ambuja, v-mart, and royal orchid hotels for fresh positions.","Diwali Muhurat Trading 2025: Top 5 stocks that may shine bright in Samvat 2082 Indian markets rose ahead of the Muhurat Trading session marking Samvat 2082. Sensex gained 411 points and Nifty 50 added 133 points. Experts recommend top stocks like Paytm, Adani Green, Ambuja, V-Mart, and Royal Orchid Hotels for fresh positions.",The Times of India,-0.6962387412786484,0.1518317013978958,9.789869363885373e-05,0.8480704426765442,negative,
japan just elected a woman leader—here’s why the u.s. still hasn’t sanae takaichi became japan’s first female prime minister today. that leaves the u.s. as one of only four g20 countries that have never been led by a woman.,Japan Just Elected A Woman Leader—Here’s Why The U.S. Still Hasn’t Sanae Takaichi became Japan’s first female prime minister today. That leaves the U.S. as one of only four G20 countries that have never been led by a woman.,Forbes,0.9975318464566953,0.9981359243392944,0.0012599022593349218,0.0006040778825990856,positive,
"asia-pacific trade higher as japan gets new pm major stock market indexes in the asia-pacific region traded higher on tuesday as the japanese parliament confirmed sanae takaichi as prime minister. meanwhile, united states president donald trump ex...","Asia-Pacific trade higher as Japan gets new PM Major stock market indexes in the Asia-Pacific region traded higher on Tuesday as the Japanese parliament confirmed Sanae Takaichi as prime minister. Meanwhile, United States President Donald Trump ex...",Biztoc.com,-0.7506740838289261,0.12462471425533295,7.64517899369821e-05,0.875298798084259,negative,
"shutdown stalemate brings ipo holdouts off the sidelines companies on deck to go public in the us are powering forward with unconventional ipo plans despite the lingering government shutdown, taking many on wall street by surprise. travel software startup navan inc. and electric plane-maker beta technologies inc., …","Shutdown Stalemate Brings IPO Holdouts Off the Sidelines Companies on deck to go public in the US are powering forward with unconventional IPO plans despite the lingering government shutdown, taking many on Wall Street by surprise. Travel software startup Navan Inc. and electric plane-maker Beta Technologies Inc., …",Insurance Journal,0.18511007726192474,0.3938038647174835,0.39750242233276367,0.20869378745555878,positive,
shops using whatsapp to evade vape raids - council a hounslow council officer says shop owners are using group chats to warn each other of raids.,Shops using WhatsApp to evade vape raids - council A Hounslow Council officer says shop owners are using group chats to warn each other of raids.,BBC News,0.9999952480942937,0.9999954700469971,4.286923285690136e-06,2.219527033275881e-07,positive,
"kazakhstan's karachaganak says it is cutting oil and gas condensate output after an incident at a russian plant kazakhstan's karachaganak field has significantly cut production by 25% to 30% following an incident at russia's orenburg plant. this move comes after reports indicated a ukrainian drone attack on the russian facility, prompting the neighboring nation to impl…","Kazakhstan's Karachaganak says it is cutting oil and gas condensate output after an incident at a Russian plant Kazakhstan's Karachaganak field has significantly cut production by 25% to 30% following an incident at Russia's Orenburg plant. This move comes after reports indicated a Ukrainian drone attack on the Russian facility, prompting the neighboring nation to impl…",The Times of India,-8.9360828496865e-06,8.44334590510698e-06,0.9999741315841675,1.737942875479348e-05,neutral,
"japan makes history as takaichi set to become the country's first woman prime minister sanae takaichi on tuesday created history, winning japan's parliamentary vote to become the country's first woman prime minister, with domestic stock markets cheering her ascendancy.","Japan makes history as Takaichi set to become the country's first woman prime minister Sanae Takaichi on Tuesday created history, winning Japan's parliamentary vote to become the country's first woman prime minister, with domestic stock markets cheering her ascendancy.",CNBC,0.9409499950706959,0.9689499735832214,0.003050020895898342,0.02799997851252556,positive,
eq plc interim report 1 january - 30 september 2025 eq plc interim report21 october 2025 at 8:00 a.m. january to september 2025 in brief the group's net revenue for the reporting period was eur 42.9......,eQ Plc interim report 1 January - 30 September 2025 eQ Plc interim report21 October 2025 at 8:00 a.m.  January to September 2025 in brief  The Group's net revenue for the reporting period was EUR 42.9......,GlobeNewswire,0.9999991421163656,0.9999994039535522,3.4243996083205275e-07,2.6183718659922306e-07,positive,
"‘dabangg’ director abhinav kashyap tells salman khan to ‘stop stealing other’s work’, claims he should have been paid rs 200 crore director abhinav kashyap claims salman khan stole his work, demanding ₹200 crore for the script of the blockbuster 'dabangg'. kashyap asserts the film was his original vision, likening the khan family's alleged takeover to 'chain-snatching'. he also criticize…","‘Dabangg’ director Abhinav Kashyap tells Salman Khan to ‘stop stealing other’s work’, claims he should have been paid Rs 200 crore Director Abhinav Kashyap claims Salman Khan stole his work, demanding ₹200 crore for the script of the blockbuster 'Dabangg'. Kashyap asserts the film was his original vision, likening the Khan family's alleged takeover to 'chain-snatching'. He also criticize…",The Times of India,0.9018692892277613,0.9031692743301392,0.09553076326847076,0.001299985102377832,positive,
"asian stocks surge as trade tensions ease, nikkei hits record nikkei on the cusp of 50,000; soars on market expectations that sanae takaichi will take over as japan's next prime minister","Asian stocks surge as trade tensions ease, Nikkei hits record Nikkei on the cusp of 50,000; soars on market expectations that Sanae Takaichi will take over as Japan's next prime minister",BusinessLine,-0.9840700505301356,0.007919860072433949,9.019817662192509e-05,0.9919899106025696,negative,
"arm expands ai licensing program to boost on-device ai market share the flexible access programme allows companies to use its chip design tools and training for little or no cost, enabling them to build and test new chip concepts. companies including hardware firms raspberry pi, hailo and sima.ai have participated in the prog…","Arm expands AI licensing program to boost on-device AI market share The Flexible Access programme allows companies to use its chip design tools and training for little or no cost, enabling them to build and test new chip concepts. Companies including hardware firms Raspberry Pi, Hailo and SiMa.ai have participated in the prog…",The Times of India,-0.9991053410631139,0.0004467300313990563,1.1642873687378597e-06,0.9995520710945129,negative,
"russia to discuss extra tax incentives for oil refineries, tass reports russian ministries and agencies are set to discuss new financial and tax support for oil refineries. the task force on the petroleum products market will review measures including insurance mechanisms and additional tax incentives. this meeting is scheduled f…","Russia to discuss extra tax incentives for oil refineries, TASS reports Russian ministries and agencies are set to discuss new financial and tax support for oil refineries. The task force on the petroleum products market will review measures including insurance mechanisms and additional tax incentives. This meeting is scheduled f…",The Times of India,0.9998139900926617,0.9998887777328491,3.652785380836576e-05,7.478764018742368e-05,positive,
"this junior bank's shares are undervalued by more than a third, one broker says this sme-focused lender is delivering on its promise, and the shares could also deliver more. the post this junior bank's shares are undervalued by more than a third, one broker says appeared first on the motley fool australia.","This junior bank's shares are undervalued by more than a third, one broker says This SME-focused lender is delivering on its promise, and the shares could also deliver more.
The post This junior bank's shares are undervalued by more than a third, one broker says appeared first on The Motley Fool Australia.",Motley Fool Australia,-0.9999999876871408,1.2312859176688562e-08,1.4163068939865298e-08,1.0,negative,
2 large-cap stocks with exciting potential and 1 we avoid large-cap stocks usually command their industries because they have the scale to drive market trends. the flip side though is that their sheer size can limit...,2 Large-Cap Stocks with Exciting Potential and 1 We Avoid Large-cap stocks usually command their industries because they have the scale to drive market trends. The flip side though is that their sheer size can limit...,Yahoo Entertainment,0.5652884393930435,0.768604576587677,0.028079209849238396,0.20331613719463348,positive,
"after first brands & tricolor blow-ups, jamie dimon warns of ‘more cockroaches’: could these portend worsening credit stress in the us? the first brands debacle is unlikely to be the only one in the market. meanwhile, tricolor was among the fastest-growing auto lenders in the united states over the last five years, till it declared bankruptcy.","After First Brands & Tricolor blow-ups, Jamie Dimon warns of ‘more cockroaches’: Could these portend worsening credit stress in the US? The First Brands debacle is unlikely to be the only one in the market. Meanwhile, Tricolor was among the fastest-growing auto lenders in the United States over the last five years, till it declared bankruptcy.",The Indian Express,-0.03162341273127822,4.512363375397399e-05,0.9682862758636475,0.031668536365032196,neutral,
"hsbc taps ex-natwest executive to lead uk business, ft reports hsbc has hired former natwest executive david lindberg to lead its uk business in the latest reshuffle of top leadership under chief executive georges elhedery, the financial times reported on monday.","HSBC taps ex-NatWest executive to lead UK business, FT reports HSBC has hired former NatWest executive David Lindberg to lead its UK business in the latest reshuffle of top leadership under Chief Executive Georges Elhedery, the Financial Times reported on Monday.",The Times of India,0.999832481102203,0.9999096393585205,1.3285785826155916e-05,7.715825631748885e-05,positive,
"muhurat trading 2025: a tradition where faith meets finance as markets open for the symbolic muhurat session on diwali, investors across generations blend culture, sentiment, and long-term investing to mark the start of samvat 2082.","Muhurat trading 2025: A tradition where faith meets finance As markets open for the symbolic Muhurat session on Diwali, investors across generations blend culture, sentiment, and long-term investing to mark the start of Samvat 2082.",Livemint,0.9999500331978197,0.9999743700027466,1.3133699212630745e-06,2.4336804926861078e-05,positive,
"asian markets extend gains, japan’s nikkei nears 50,000-level bangkok (ap) — asian markets advanced on tuesday, with japan’s benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker sanae takaichi was poised to become the country’s first female prime minister. the nikkei …","Asian markets extend gains, Japan’s Nikkei nears 50,000-level BANGKOK (AP) — Asian markets advanced on Tuesday, with Japan’s benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker Sanae Takaichi was poised to become the country’s first female prime minister. The Nikkei …",Financial Post,-0.99906564943376,0.0004660964768845588,2.1156511138542555e-06,0.9995317459106445,negative,
macquarie cuts its price target on csl shares. is it still a buy? macquarie reveals new price target after analysing csl's demerger plans. the post macquarie cuts its price target on csl shares. is it still a buy? appeared first on the motley fool australia.,"Macquarie cuts its price target on CSL shares. Is it still a buy? Macquarie reveals new price target after analysing CSL's demerger plans.
The post Macquarie cuts its price target on CSL shares. Is it still a buy? appeared first on The Motley Fool Australia.",Motley Fool Australia,0.08972100168466568,0.1068427711725235,0.8760354518890381,0.01712176948785782,neutral,
"muhurat trading: the 68-year-old diwali tradition that blends faith and finance the muhurat trading session was introduced by asia's oldest stock exchange, the bombay stock exchange, in 1957. the word ‘muhurat’ translates to ‘auspicious time’, and the practice stems from the traditional belief that beginning financial activities during a…","Muhurat Trading: The 68-Year-Old Diwali Tradition That Blends Faith And Finance The Muhurat trading session was introduced by Asia's oldest stock exchange, the Bombay Stock Exchange, in 1957. The word ‘Muhurat’ translates to ‘auspicious time’, and the practice stems from the traditional belief that beginning financial activities during a…",Ndtvprofit.com,0.9998498721579381,0.9998999834060669,4.990141314920038e-05,5.011124812881462e-05,positive,
"asian markets extend gains, japan's nikkei nears 50,000-level asian markets advanced on tuesday, with japan’s benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker...","Asian markets extend gains, Japan's Nikkei nears 50,000-level Asian markets advanced on Tuesday, with Japan’s benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker...",Yahoo Entertainment,-0.9417899493128061,0.02909991703927517,1.0159386874875054e-05,0.9708898663520813,negative,
"does energizer’s 30% share price slump signal a potential opportunity in 2025? if you’re sizing up your next move with energizer holdings, now is a fascinating time to pause and take stock. the company’s share price has seen no shortage...","Does Energizer’s 30% Share Price Slump Signal a Potential Opportunity in 2025? If you’re sizing up your next move with Energizer Holdings, now is a fascinating time to pause and take stock. The company’s share price has seen no shortage...",Yahoo Entertainment,0.08471936639398336,0.08690699189901352,0.9109054207801819,0.002187625505030155,neutral,
"is mplx attractively priced after strong 21.5% share gain this year? if you are looking at mplx and wondering whether now is the right time to buy, hold, or even add more, you are definitely not alone. investors have watched...","Is MPLX Attractively Priced After Strong 21.5% Share Gain This Year? If you are looking at MPLX and wondering whether now is the right time to buy, hold, or even add more, you are definitely not alone. Investors have watched...",Yahoo Entertainment,-0.9062161669135094,0.04666898399591446,0.0004458292678464204,0.9528851509094238,negative,
"positive breakout: these 6 stocks' close cross above their 200 dma in the nse list of stocks with a market cap over rs 10,000 crore, six stocks' closing prices crossed above their 200 dma (daily moving averages) on october 20, 2025, according to stockedge.com's technical scan data. the 200-day daily moving average (dma) is u…","Positive Breakout: These 6 stocks' close cross above their 200 DMA In the NSE list of stocks with a market cap over Rs 10,000 crore, six stocks' closing prices crossed above their 200 DMA (Daily Moving Averages) on October 20, 2025, according to stockedge.com's technical scan data. The 200-day daily moving average (DMA) is u…",Economictimes.com,-0.9999872668254284,6.295872935879743e-06,6.611522707089534e-08,0.9999935626983643,negative,
"myanmar military shuts down a major cybercrime center and detains over 2,000 people myanmar's military has dismantled a major online scam operation at kk park near the thai border, detaining over 2,000 individuals and seizing numerous starlink satellite internet terminals. this crackdown follows international pressure and previous operations…","Myanmar military shuts down a major cybercrime center and detains over 2,000 people Myanmar's military has dismantled a major online scam operation at KK Park near the Thai border, detaining over 2,000 individuals and seizing numerous Starlink satellite internet terminals. This crackdown follows international pressure and previous operations…",The Times of India,0.0074113110786129255,0.007442191243171692,0.9925268888473511,3.088016455876641e-05,neutral,
ariarne titmus opens up on the emotional moment she leaves behind years of anti-doping routines after retiring from swimming australian swimmer ariarne titmus has retired from competitive swimming. her career included olympic medals and record-breaking performances. titmus also ended her anti-doping whereabouts submissions. this marks a significant personal transition for the athle…,Ariarne Titmus opens up on the emotional moment she leaves behind years of anti-doping routines after retiring from swimming Australian swimmer Ariarne Titmus has retired from competitive swimming. Her career included Olympic medals and record-breaking performances. Titmus also ended her anti-doping whereabouts submissions. This marks a significant personal transition for the athle…,The Times of India,0.9532848168164492,0.9762068390846252,0.0008712169947102666,0.02292202226817608,positive,
"disc medicine announces pricing of $250 million upsized public offering of common stock and pre-funded warrants watertown, mass., oct. 21, 2025 (globe newswire) -- disc medicine, inc. (nasdaq: iron) (disc), a clinical-stage biopharmaceutical company focused on the discovery, development, and commercialization of novel treatments for patients suffering from serious hema…","Disc Medicine Announces Pricing of $250 Million Upsized Public Offering of Common Stock and Pre-Funded Warrants WATERTOWN, Mass., Oct. 21, 2025 (GLOBE NEWSWIRE) -- Disc Medicine, Inc. (NASDAQ: IRON) (Disc), a clinical-stage biopharmaceutical company focused on the discovery, development, and commercialization of novel treatments for patients suffering from serious hema…",GlobeNewswire,0.9981502313166857,0.9990739822387695,2.228066932730144e-06,0.0009237509220838547,positive,
"apple stock hits buy point on improving sentiment, notches record high - investor's business daily apple stock hits buy point on improving sentiment, notches record highinvestor's business daily iphone 17 far outpaces iphone 16 sales in china and us during first 10 days of availabilitycounterpoint technology market research apple closes at record after str…","Apple Stock Hits Buy Point On Improving Sentiment, Notches Record High - Investor's Business Daily Apple Stock Hits Buy Point On Improving Sentiment, Notches Record HighInvestor's Business Daily iPhone 17 Far Outpaces iPhone 16 Sales in China and US During First 10 Days of AvailabilityCounterpoint Technology Market Research Apple closes at record after str…",Slashdot.org,-0.9999995715246541,7.08474772181944e-08,2.4342085680473247e-07,0.9999996423721313,negative,
"mysuru child welfare committee rescues minor mother from mp a 17-year-old girl, who gave birth to her second child in mysuru, has been rescued by the district child welfare committee. she arrived in the city with her husband and mother-in-law to sell goods during dasara. authorities are providing her and her newborn w…","Mysuru Child Welfare Committee rescues minor mother from MP A 17-year-old girl, who gave birth to her second child in Mysuru, has been rescued by the District Child Welfare Committee. She arrived in the city with her husband and mother-in-law to sell goods during Dasara. Authorities are providing her and her newborn w…",The Times of India,0.999845858667868,0.9998594522476196,0.00012699916260316968,1.3593579751614016e-05,positive,
"bigg boss kannada 12: tension rise as rashika and rakshitha clash over nominations tensions escalated in bigg boss kannada 12's fourth week as rakshitha nominated rashika, citing her dependence on others. rashika defended herself, leading to a heated exchange about earning respect. another contestant, dubbed the 'gilli actor,' also faced mu…","Bigg Boss Kannada 12: Tension rise as Rashika and Rakshitha clash over nominations Tensions escalated in Bigg Boss Kannada 12's fourth week as Rakshitha nominated Rashika, citing her dependence on others. Rashika defended herself, leading to a heated exchange about earning respect. Another contestant, dubbed the 'gilli actor,' also faced mu…",The Times of India,7.844754873076454e-05,0.00011130001803394407,0.9998558759689331,3.285246930317953e-05,neutral,
"the crisis and revolution hidden in plain sight while we focus on ai and finance, society is crumbling beneath our feet. according to both the mainstream media and social media, the forces that will shape the future are: 1) ai (i.e. technology’s impact on jobs and growth), 2) geopolitical competition for a…","The Crisis and Revolution Hidden in Plain Sight While we focus on AI and finance, society is crumbling beneath our feet. According to both the mainstream media and social media, the forces that will shape the future are: 1) AI (i.e. technology’s impact on jobs and growth), 2) geopolitical competition for A…",Lewrockwell.com,0.9930575824982952,0.993170976638794,0.0067156171426177025,0.00011339414049871266,positive,
should you still buy gold? the ‘insane’ rush may have some way to go the price of gold has surged by more than 60% this year alone to a succession of record highs as investors and central banks pile in,Should you still buy gold? The ‘insane’ rush may have some way to go The price of gold has surged by more than 60% this year alone to a succession of record highs as investors and central banks pile in,The Irish Times,-0.9997496970609063,9.783425775822252e-05,5.4611373343504965e-05,0.9998475313186646,negative,
"crypto’s next bear market will have a brand-new trigger: willy woo analyst willy woo warned the next crypto bear market could be driven by a business cycle downturn, last seen in 2008, before bitcoin was invented.","Crypto’s next bear market will have a brand-new trigger: Willy Woo Analyst Willy Woo warned the next crypto bear market could be driven by a business cycle downturn, last seen in 2008, before Bitcoin was invented.",Cointelegraph,0.00047312135598076566,0.0004741543089039624,0.9995248317718506,1.0329529231967172e-06,neutral,
"aws outage spotlights the global economy's fragile foundations - axios aws outage spotlights the global economy's fragile foundationsaxios huge global outage impacts amazon, fortnite and snapchat | cnn businesscnn what caused amazon’s aws outage, and why did so many major apps go offline?al jazeera amazon’s aws disruption create…","AWS outage spotlights the global economy's fragile foundations - Axios AWS outage spotlights the global economy's fragile foundationsAxios Huge global outage impacts Amazon, Fortnite and Snapchat | CNN BusinessCNN What caused Amazon’s AWS outage, and why did so many major apps go offline?Al Jazeera Amazon’s AWS Disruption Create…",Slashdot.org,0.0024810678369249217,0.002580539556220174,0.9973199963569641,9.947171929525211e-05,neutral,
"guruvayur temple audit: valuables unchecked since 1980; devaswom board tightens controls an in-depth audit has shed light on troubling oversights in how guruvayur devaswom manages its valuable temple treasures, from gold to ivory. the lack of proper documentation and chaotic recordkeeping have raised serious alarms regarding the potential misuse …","Guruvayur temple audit: Valuables unchecked since 1980; Devaswom board tightens controls An in-depth audit has shed light on troubling oversights in how Guruvayur Devaswom manages its valuable temple treasures, from gold to ivory. The lack of proper documentation and chaotic recordkeeping have raised serious alarms regarding the potential misuse …",The Times of India,-6.763390274500125e-07,9.595487426850013e-07,0.9999973773956299,1.6358877701350139e-06,neutral,
"pune: allies criticise bjp mp medha kulkarni over ‘purification’ after namaz; ncp seeks police action bjp mp medha kulkarni faced strong criticism from ncp and shiv sena for protesting and 'purifying' shaniwarwada after muslim women offered namaz. the ncp demanded a police case against her, alleging she disturbed communal harmony. the incident led to police d…","Pune: Allies criticise BJP MP Medha Kulkarni over ‘purification’ after namaz; NCP seeks police action BJP MP Medha Kulkarni faced strong criticism from NCP and Shiv Sena for protesting and 'purifying' Shaniwarwada after Muslim women offered namaz. The NCP demanded a police case against her, alleging she disturbed communal harmony. The incident led to police d…",The Times of India,0.0020207492634654045,0.00396647909656167,0.994087815284729,0.0019457298330962658,neutral,
"diwali 2025: top stocks offering up to 99% upside to buy on muhurat trading this samvat 2082 as samvat 2082 dawns with the auspicious muhurat trading session today, dalal street is set to sparkle with festive optimism. despite global uncertainties, analysts expect the special one-hour window to reflect india’s resilient growth story, backed by robust…","Diwali 2025: Top stocks offering up to 99% upside to buy on Muhurat trading this Samvat 2082 As Samvat 2082 dawns with the auspicious Muhurat trading session today, Dalal Street is set to sparkle with festive optimism. Despite global uncertainties, analysts expect the special one-hour window to reflect India’s resilient growth story, backed by robust…",Economictimes.com,-0.9999973512195766,1.2182689488327014e-06,2.5130665903816407e-07,0.9999985694885254,negative,
south korean court clears kakao founder of stock manipulation charges kakao-court:south korean court clears kakao founder of stock manipulation charges,South Korean court clears Kakao founder of stock manipulation charges KAKAO-COURT:South Korean court clears Kakao founder of stock manipulation charges,Livemint,0.999982110302426,0.999982476234436,1.7199814465129748e-05,3.6593201002688147e-07,positive,
"solana company touts conviction as investors gain right to sell shares he solana dat firm says its resale registration is a show of confidence in its solana-linked treasury strategy, even as hsdt shares fall.","Solana Company Touts Conviction as Investors Gain Right to Sell Shares he Solana DAT firm says its resale registration is a show of confidence in its Solana-linked treasury strategy, even as HSDT shares fall.",Decrypt,-0.9991586708347313,0.00041819579200819135,4.844036538997898e-06,0.9995768666267395,negative,
"bihar polls: rjd’s sasaram candidate arrested over 'bank robbery' case; 3rd india bloc leader held post-filing rjd candidate satendra sah was arrested in sasaram, bihar, after filing nomination papers due to a pending jharkhand police warrant for a 2004 bank robbery. this marks the third india bloc candidate arrested post-nomination, with cpi(ml) liberation condemning…","Bihar polls: RJD’s Sasaram candidate arrested over 'bank robbery' case; 3rd INDIA bloc leader held post-filing RJD candidate Satendra Sah was arrested in Sasaram, Bihar, after filing nomination papers due to a pending Jharkhand Police warrant for a 2004 bank robbery. This marks the third INDIA bloc candidate arrested post-nomination, with CPI(ML) Liberation condemning…",The Times of India,0.9996811443306797,0.9997109770774841,0.0002591700467746705,2.983274680445902e-05,positive,
sea ceo li sees path to $1 trillion market cap with help of ai,Sea CEO Li Sees Path to $1 Trillion Market Cap With Help of AI ,Biztoc.com,0.999918638910458,0.9999562501907349,6.123318144091172e-06,3.7611280276905745e-05,positive,
"former swimming star riley gaines raises alarm over controversial books at her hometown library sparking heated debate former uk swimmer riley gaines has sparked debate by criticizing her hometown library for stocking books on gender identity for children. she argues this defies tennessee's law against funding 'woke gender ideology,' despite parental concerns. the library's s…","Former swimming star Riley Gaines raises alarm over controversial books at her hometown library sparking heated debate Former UK swimmer Riley Gaines has sparked debate by criticizing her hometown library for stocking books on gender identity for children. She argues this defies Tennessee's law against funding 'woke gender ideology,' despite parental concerns. The library's s…",The Times of India,0.010928697185590863,0.013814914040267467,0.9832988381385803,0.0028862168546766043,neutral,
"pakistani man faces trial in lahore after staying in india for 25 years a pakistani national, hussain ahmed, arrested in lahore after the pahalgam terror attack, faces trial for lacking valid documents. he had lived in india for 25 years with his goan wife. despite multiple bail rejections, the lahore high court has ordered his t…","Pakistani man faces trial in Lahore after staying in India for 25 years A Pakistani national, Hussain Ahmed, arrested in Lahore after the Pahalgam terror attack, faces trial for lacking valid documents. He had lived in India for 25 years with his Goan wife. Despite multiple bail rejections, the Lahore High Court has ordered his t…",The Times of India,0.9860544348339317,0.9861425757408142,0.013769267126917839,8.814090688247234e-05,positive,
"adani realty forms jv with marathon nextgen realty for rs 3,400 crore project in mumbai adani realty and marathon nextgen realty limited have joined forces for a significant development in mumbai. the project, named monte south commercial, will offer 1.2 million square feet of office and retail space. this new venture is part of the larger monte…","Adani Realty forms JV with Marathon Nextgen Realty for Rs 3,400 crore project in Mumbai Adani Realty and Marathon Nextgen Realty Limited have joined forces for a significant development in Mumbai. The project, named Monte South Commercial, will offer 1.2 million square feet of office and retail space. This new venture is part of the larger Monte…",The Times of India,0.9999219678138616,0.9999579191207886,6.051643140381202e-06,3.595130692701787e-05,positive,
"parmeet sethi, who played main antagonist in dilwale dulhania le jayenge, reveals aftermath: ‘did not even get main villain roles’ parmeet sethi, known for his ddlj role, recently shared how being typecast as an antagonist limited his acting career. he regrets rejecting many negative roles, a decision he learned too late had long-term consequences for his visibility in the industry.","Parmeet Sethi, who played main antagonist in Dilwale Dulhania Le Jayenge, reveals aftermath: ‘Did not even get main villain roles’ Parmeet Sethi, known for his DDLJ role, recently shared how being typecast as an antagonist limited his acting career. He regrets rejecting many negative roles, a decision he learned too late had long-term consequences for his visibility in the industry.",The Times of India,0.00016855087778822053,0.0001769770315149799,0.9998145699501038,8.426153726759367e-06,neutral,
wd-40 (wdfc) reports q3: everything you need to know ahead of earnings household products company wd-40 (nasdaq:wdfc) will be reporting results this wednesday after market hours. here’s what investors should know.,WD-40 (WDFC) Reports Q3: Everything You Need To Know Ahead Of Earnings Household products company WD-40 (NASDAQ:WDFC) will be reporting results this Wednesday after market hours. Here’s what investors should know.,Yahoo Entertainment,0.9999959164995289,0.999997615814209,6.693444447591901e-07,1.699314680081443e-06,positive,
techcom rises in debut as vietnam market rebounds after selloff,Techcom Rises in Debut as Vietnam Market Rebounds After Selloff ,Biztoc.com,-0.995125271845609,0.0022830585949122906,0.00030865176813676953,0.9974083304405212,negative,
"muhurat to muhurat: stock indices see tepid gains; banks shine benchmark indices sensex and nifty delivered subdued returns in the one-, three-, and six-month periods since muhurat trading 2024. banks outperformed, while midcap and smallcap indices lagged sharply.","Muhurat to Muhurat: Stock indices see tepid gains; banks shine Benchmark indices Sensex and Nifty delivered subdued returns in the one-, three-, and six-month periods since Muhurat trading 2024. Banks outperformed, while midcap and smallcap indices lagged sharply.",The Times of India,-0.042883798509137705,0.00021805238793604076,0.9566800594329834,0.043101850897073746,neutral,
early warning press release regarding acquisition of common shares in carbon streaming corporation by marin katusa early warning press release regarding acquisition of common shares in carbon streaming corporation by marin katusa......,Early Warning Press Release Regarding Acquisition of Common Shares in Carbon Streaming Corporation by Marin Katusa Early Warning Press Release Regarding Acquisition of Common Shares in Carbon Streaming Corporation by Marin Katusa......,GlobeNewswire,0.9999611717312291,0.9999679327011108,2.527118704165332e-05,6.760969881725032e-06,positive,
"wr berkley corp (wrb) q3 2025 earnings call highlights: strong financial performance amid ... wr berkley corp (wrb) reports robust growth in net income and investment income, while navigating industry headwinds and catastrophe losses.","WR Berkley Corp (WRB) Q3 2025 Earnings Call Highlights: Strong Financial Performance Amid ... WR Berkley Corp (WRB) reports robust growth in net income and investment income, while navigating industry headwinds and catastrophe losses.",Yahoo Entertainment,-0.9999999866859142,1.3314085833826539e-08,2.5206525755550047e-09,1.0,negative,
"chip crunch: how the ai boom is stoking prices of less trendy memory the unexpected ripple effect of the ai boom is giving a much-needed boost to memory chipmakers, including samsung electronics, which has lagged rivals in offering advanced ai chips and a rally in their share prices.","Chip crunch: how the AI boom is stoking prices of less trendy memory The unexpected ripple effect of the AI boom is giving a much-needed boost to memory chipmakers, including Samsung Electronics, which has lagged rivals in offering advanced AI chips and a rally in their share prices.",The Times of India,-0.9999995823141177,6.005801367336971e-08,2.2474006300399196e-07,0.9999996423721313,negative,
"deals for startups reach record in japan before listing curbs starting in 2030, the tokyo stock exchange will seek to delist companies that fail to reach a market value of at least ¥10 billion within five years of going public.","Deals for startups reach record in Japan before listing curbs Starting in 2030, the Tokyo Stock Exchange will seek to delist companies that fail to reach a market value of at least ¥10 billion within five years of going public.",Biztoc.com,0.9887599656431121,0.988811731338501,0.011136561632156372,5.176569538889453e-05,positive,
"us dollar wavers with politics and trade tensions in focus the dollar edged higher against the yen on monday as investors shifted their focus to political developments in japan and the euro area, while u.s. credit risk concerns lingered.","US dollar wavers with politics and trade tensions in focus The dollar edged higher against the yen on Monday as investors shifted their focus to political developments in Japan and the euro area, while U.S. credit risk concerns lingered.",The Times of India,-0.3513662852346897,0.06067829951643944,0.5272771120071411,0.41204458475112915,negative,
"asian stocks surge as trade tensions ease, nikkei hits record asian stocks rose on tuesday as the prospect of easing trade tensions between the world's top two economies boosted risk sentiment, while the near-certainty of sanae takaichi becoming japan's next prime minister sent the nikkei to a record high.","Asian stocks surge as trade tensions ease, Nikkei hits record Asian stocks rose on Tuesday as the prospect of easing trade tensions between the world's top two economies boosted risk sentiment, while the near-certainty of Sanae Takaichi becoming Japan's next prime minister sent the Nikkei to a record high.",The Times of India,-0.9999987978364118,1.2927998227496573e-07,9.842858617048478e-07,0.999998927116394,negative,
"deals for startups reach record in japan before listing curbs starting in 2030, the tokyo stock exchange will seek to delist companies that fail to reach a market value of at least ¥10 billion within five years of going public.","Deals for startups reach record in Japan before listing curbs Starting in 2030, the Tokyo Stock Exchange will seek to delist companies that fail to reach a market value of at least ¥10 billion within five years of going public.",The Japan Times,0.9887599656431121,0.988811731338501,0.011136561632156372,5.176569538889453e-05,positive,
"us stocks end sharply higher as earnings optimism fuels risk appetite u.s. stocks jumped on monday with finance and technology shares providing much of the upside muscle, as upbeat quarterly earnings results revived risk appetite and investors grew less fearful about regional bank credit quality.","US stocks end sharply higher as earnings optimism fuels risk appetite U.S. stocks jumped on Monday with finance and technology shares providing much of the upside muscle, as upbeat quarterly earnings results revived risk appetite and investors grew less fearful about regional bank credit quality.",The Times of India,-0.9999999941748801,5.825119941960111e-09,7.902957399608113e-09,1.0,negative,
